,0,1
490,-1731.7095383369647,-1667.09130859375
491,-1692.4578003588904,-1689.48779296875
492,-1675.7883083720747,-1709.656982421875
493,-1693.0633395317375,-1664.4044189453125
494,-1721.152269713375,-1727.7564697265625
495,-1622.8756299139181,-1733.49658203125
496,-1700.904318350793,-1726.709716796875
497,-1691.7412046332788,-1735.1268310546875
498,-1708.1250701515855,-1698.6978759765625
499,-1645.6810135501037,-1670.3948974609375
500,-1735.1179290377538,-1655.2919921875
501,-1743.2431530253573,-1701.97998046875
502,-1649.17133694076,-1680.0538330078125
503,-1631.3762505293153,-1724.172119140625
504,-1600.5706632181825,-1740.3626708984375
505,-1649.357950987766,-1693.153076171875
506,-1563.0262492655536,-1676.2791748046875
507,-1610.0869517412461,-1696.7489013671875
508,-1623.5272812962862,-1666.52099609375
509,-1684.201849334607,-1641.3038330078125
510,-1765.6145271651385,-1588.2862548828125
511,-1697.5091300480613,-1634.83349609375
512,-1771.0970242166163,-1574.5452880859375
513,-1740.0358072729455,-1600.5069580078125
514,-1688.5584758719785,-1618.3875732421875
515,-1747.5544251634667,-1695.929443359375
516,-1754.681224826625,-1642.2156982421875
517,-1615.03564680904,-1717.51513671875
518,-1694.1100787996377,-1726.7132568359375
519,-1650.1897581700134,-1760.4071044921875
520,-1598.2518707964264,-1796.8560791015625
521,-1696.8261261154294,-1754.728515625
522,-1572.292025155342,-1790.265625
523,-1660.7174532013105,-1754.4873046875
524,-1732.1360176671794,-1679.3978271484375
525,-1635.2597096146524,-1720.5399169921875
526,-1703.9111432635636,-1736.345947265625
527,-1650.1200568096567,-1738.784423828125
528,-1659.07894546805,-1692.2718505859375
529,-1534.6076356860608,-1744.5362548828125
530,-1552.0223219515315,-1720.781494140625
531,-1739.4789128765563,-1572.6534423828125
532,-1603.9147243808038,-1665.7532958984375
533,-1702.3091745154136,-1560.7816162109375
534,-1695.1923818881937,-1604.9310302734375
535,-1659.051041666243,-1651.09423828125
536,-1632.885120755069,-1657.7677001953125
537,-1649.5814914252228,-1612.216796875
538,-1663.4918797575265,-1604.83203125
539,-1702.6202629592358,-1661.9315185546875
540,-1678.0623280182917,-1623.5048828125
541,-1701.3571584146703,-1599.391357421875
542,-1719.3778308688713,-1595.069091796875
543,-1712.7594226100198,-1599.13232421875
544,-1590.5432789309002,-1730.54443359375
545,-1688.6607604616233,-1682.4017333984375
546,-1679.4195552702768,-1687.23193359375
547,-1726.6654265979887,-1734.5469970703125
548,-1733.3737635951736,-1717.660888671875
549,-1661.1495591458138,-1740.355712890625
550,-1641.6922479877296,-1749.832763671875
551,-1705.666907219166,-1740.94287109375
552,-1713.85314117852,-1742.2005615234375
553,-1694.438285093333,-1799.708740234375
554,-1694.7387824538637,-1775.0318603515625
555,-1688.601662005547,-1722.4200439453125
556,-1627.4547640996202,-1780.1368408203125
557,-1642.6989199990232,-1746.169921875
558,-1775.3566098547315,-1672.7510986328125
559,-1619.3150307319117,-1688.417724609375
560,-1700.2985916940634,-1628.375732421875
561,-1616.958797027027,-1697.053466796875
562,-1732.2688435526998,-1564.2713623046875
563,-1621.1003367120506,-1645.6416015625
564,-1818.0591088552733,-1554.0330810546875
565,-1743.682239900771,-1555.9117431640625
566,-1708.6274005567655,-1566.85791015625
567,-1626.1164267593815,-1650.84619140625
568,-1636.0979834195186,-1650.8560791015625
569,-1741.4993579971913,-1599.071044921875
570,-1642.558633111695,-1695.525146484375
571,-1642.4518547813611,-1726.620361328125
572,-1580.3886451561718,-1763.5908203125
573,-1756.1813788970462,-1765.3914794921875
574,-1825.42981046013,-1725.161376953125
575,-1742.0173808110806,-1738.12548828125
576,-1606.9729624366332,-1793.7403564453125
577,-1623.1759640862342,-1770.761474609375
578,-1639.2004003583784,-1768.017333984375
579,-1756.911379450806,-1676.5675048828125
580,-1664.9457198087675,-1703.746826171875
581,-1630.4549012674402,-1678.8712158203125
582,-1775.5097137619855,-1602.9742431640625
583,-1766.684531353525,-1581.554931640625
584,-1653.8688985385338,-1617.6949462890625
585,-1667.3380132800878,-1662.007568359375
586,-1711.0777144596887,-1606.4945068359375
587,-1524.6494677415096,-1709.0135498046875
588,-1689.7903208102016,-1646.606689453125
589,-1662.2649645703405,-1632.0501708984375
590,-1812.8501887976824,-1587.3515625
591,-1651.145850669684,-1670.049072265625
592,-1693.6948364978975,-1576.7852783203125
593,-1664.2816608747853,-1670.1700439453125
594,-1563.2565927062483,-1705.159423828125
595,-1705.7965835174546,-1668.4954833984375
596,-1697.669689357154,-1674.5516357421875
597,-1598.9097554033553,-1712.2286376953125
598,-1727.1482267252475,-1738.8001708984375
599,-1593.0857220032576,-1770.923583984375
600,-1652.230673556199,-1720.6439208984375
601,-1701.619930420009,-1706.9095458984375
602,-1666.273186004414,-1697.833740234375
603,-1734.3620408250633,-1692.1524658203125
604,-1575.0217744591928,-1743.1343994140625
605,-1611.644030904435,-1679.2476806640625
606,-1800.9011882298662,-1647.6939697265625
607,-1708.7282663821175,-1614.31201171875
608,-1543.3784447073567,-1785.986083984375
609,-1696.4591913367221,-1667.1732177734375
610,-1699.5952289199806,-1634.0989990234375
611,-1626.5473735824592,-1678.068603515625
612,-1610.9737663291949,-1715.4306640625
613,-1707.0225718281715,-1616.704345703125
614,-1711.5770680632704,-1700.2222900390625
615,-1638.615210333588,-1657.3271484375
616,-1730.1067403795137,-1656.3211669921875
617,-1726.645746976707,-1670.92431640625
618,-1673.3113522647109,-1608.603759765625
619,-1700.5126981220474,-1608.950927734375
620,-1593.863278263953,-1662.73828125
621,-1619.6295401336915,-1649.9769287109375
622,-1657.5999131214842,-1613.7069091796875
623,-1690.5757100923383,-1600.520263671875
624,-1680.9480924368268,-1636.136962890625
625,-1661.75739962611,-1639.1563720703125
626,-1707.7556251004316,-1683.80078125
627,-1592.3956336938243,-1633.95263671875
628,-1743.6002912163372,-1619.5560302734375
629,-1725.8120146696183,-1638.940185546875
630,-1664.196934159188,-1717.8355712890625
631,-1597.3511121889878,-1718.333984375
632,-1645.8896075151156,-1649.102294921875
633,-1730.6814333238071,-1631.7911376953125
634,-1728.6602801835456,-1612.6746826171875
635,-1760.2155890468064,-1640.6256103515625
636,-1681.2941844431807,-1724.1551513671875
637,-1605.7987496332387,-1675.07421875
638,-1750.280291081194,-1669.16943359375
639,-1617.1546033407953,-1740.7626953125
640,-1695.4192175685553,-1649.3175048828125
641,-1592.4083942204047,-1713.6153564453125
642,-1776.4136172690232,-1655.6617431640625
643,-1650.3947153123204,-1737.4534912109375
644,-1681.2285039168885,-1674.1202392578125
645,-1664.828234091018,-1709.7451171875
646,-1713.8275762249468,-1695.5821533203125
647,-1661.808081384216,-1719.3409423828125
648,-1695.4230505751307,-1680.3223876953125
649,-1654.2430926146467,-1718.806396484375
650,-1634.5657971447586,-1703.4168701171875
651,-1673.6091252050114,-1719.4912109375
652,-1676.9437515408692,-1675.5511474609375
653,-1648.0110208407546,-1684.2362060546875
654,-1661.163336617789,-1640.000732421875
655,-1727.9306714928784,-1665.2646484375
656,-1733.9394154028491,-1689.251953125
657,-1595.9023541609022,-1771.880615234375
658,-1578.458128922844,-1725.357177734375
